net,val_accs
"(2, 3, 3, 4, 4, 3)",0.9169666666666666
"(0, 2, 4, 2, 2, 0)",0.9102
"(4, 3, 3, 1, 4, 0)",0.8843
"(3, 2, 4, 3, 3, 3)",0.9246333333333332
"(4, 2, 3, 4, 0, 3)",0.9169333333333333
"(2, 4, 1, 3, 3, 4)",0.9088666666666667
"(1, 1, 1, 1, 1, 1)",0.1
"(4, 2, 0, 0, 2, 2)",0.9321666666666666
"(2, 2, 2, 0, 2, 2)",0.9365666666666668
"(0, 4, 1, 1, 0, 4)",0.7864333333333333
"(4, 4, 2, 0, 3, 2)",0.9190666666666665
"(2, 1, 3, 3, 1, 2)",0.9295
"(3, 2, 0, 2, 1, 4)",0.9239999999999999
"(4, 4, 3, 2, 1, 2)",0.9198999999999999
"(2, 4, 0, 1, 3, 0)",0.9003333333333334
"(3, 1, 1, 4, 2, 3)",0.9074000000000001
"(3, 0, 0, 1, 4, 4)",0.8692333333333333
"(3, 4, 2, 0, 3, 4)",0.9078333333333332
"(0, 4, 4, 3, 3, 4)",0.8561000000000001
"(3, 2, 3, 0, 3, 3)",0.9234333333333334
"(2, 1, 0, 0, 3, 2)",0.9388333333333333
"(0, 2, 0, 0, 3, 4)",0.8746333333333333
"(0, 4, 1, 4, 2, 0)",0.8761
"(3, 2, 1, 0, 0, 4)",0.9058333333333333
"(4, 1, 4, 0, 4, 4)",0.5473333333333332
"(2, 1, 4, 3, 1, 2)",0.9206
"(0, 4, 3, 3, 4, 4)",0.8578333333333334
"(2, 0, 1, 4, 3, 4)",0.9129
"(3, 1, 4, 4, 2, 2)",0.9112666666666667
"(2, 3, 3, 4, 0, 4)",0.9189666666666666
"(4, 3, 3, 4, 0, 4)",0.8509666666666668
"(0, 3, 4, 4, 4, 0)",0.7849
"(3, 1, 0, 2, 3, 4)",0.9189666666666666
"(4, 1, 2, 2, 3, 4)",0.9159666666666668
"(0, 3, 4, 3, 2, 3)",0.9172666666666668
"(4, 1, 3, 0, 3, 4)",0.8837666666666667
"(4, 0, 2, 4, 1, 2)",0.9198666666666668
"(3, 3, 0, 3, 0, 0)",0.8989666666666666
"(4, 2, 1, 4, 1, 4)",0.8666000000000001
"(2, 0, 0, 0, 4, 4)",0.8669333333333334
"(3, 4, 1, 3, 1, 2)",0.9089999999999999
"(4, 0, 3, 1, 4, 2)",0.9078333333333335
"(3, 4, 1, 0, 4, 3)",0.8891000000000001
"(3, 2, 3, 2, 2, 2)",0.9365000000000002
"(4, 1, 1, 0, 0, 4)",0.6981999999999999
"(2, 4, 0, 1, 3, 4)",0.8981999999999999
"(0, 0, 3, 3, 0, 0)",0.8717
"(0, 4, 3, 3, 4, 2)",0.9088999999999998
"(4, 1, 1, 1, 3, 1)",0.8023
"(2, 4, 2, 3, 2, 3)",0.9318333333333334
"(4, 4, 2, 1, 2, 0)",0.9092333333333333
"(2, 4, 1, 4, 3, 4)",0.9044333333333333
"(4, 4, 2, 4, 4, 4)",0.8027
"(1, 0, 0, 1, 1, 0)",0.8463666666666667
"(2, 2, 4, 2, 1, 3)",0.9298333333333335
"(4, 0, 3, 3, 0, 4)",0.8659999999999998
"(2, 3, 1, 2, 3, 2)",0.9196333333333332
"(2, 0, 2, 4, 1, 0)",0.9219333333333333
"(3, 2, 1, 2, 3, 2)",0.9223666666666667
"(3, 3, 1, 4, 0, 4)",0.8757333333333334
"(2, 0, 1, 4, 3, 3)",0.9252666666666669
"(3, 4, 1, 0, 2, 4)",0.8978333333333335
"(3, 3, 1, 3, 4, 4)",0.8637666666666667
"(3, 2, 0, 4, 4, 0)",0.9182333333333333
"(2, 4, 0, 4, 2, 4)",0.8975333333333333
"(2, 3, 3, 2, 1, 3)",0.9343333333333333
"(0, 2, 0, 2, 0, 4)",0.8749333333333333
"(0, 0, 4, 0, 1, 4)",0.5836333333333333
"(0, 3, 0, 0, 2, 4)",0.8762666666666666
"(3, 0, 4, 4, 2, 4)",0.8893333333333334
"(3, 3, 4, 4, 3, 0)",0.898
"(0, 2, 4, 1, 0, 0)",0.8786333333333335
"(0, 0, 2, 3, 3, 3)",0.9211333333333332
"(4, 1, 3, 0, 2, 3)",0.9098
"(3, 4, 0, 0, 4, 4)",0.8508666666666668
"(2, 4, 3, 3, 2, 0)",0.9282333333333334
"(2, 3, 2, 0, 1, 0)",0.9222333333333335
"(4, 3, 1, 2, 2, 0)",0.9138999999999998
"(4, 0, 0, 0, 4, 0)",0.5617
"(4, 3, 2, 3, 0, 3)",0.9182333333333333
"(0, 4, 2, 3, 1, 3)",0.9217666666666666
"(3, 2, 1, 2, 1, 4)",0.8937
"(0, 3, 2, 1, 4, 4)",0.9092666666666667
"(4, 1, 4, 3, 4, 2)",0.838
"(3, 1, 1, 2, 1, 4)",0.8788666666666666
"(2, 3, 1, 1, 4, 2)",0.9208
"(3, 2, 4, 2, 2, 4)",0.9112
"(3, 1, 2, 2, 0, 2)",0.9347333333333334
"(3, 4, 2, 3, 4, 2)",0.9244333333333334
"(3, 3, 1, 4, 1, 0)",0.9015333333333335
"(3, 3, 4, 2, 4, 2)",0.9201666666666667
"(2, 0, 1, 4, 2, 4)",0.9207666666666667
"(0, 0, 2, 0, 0, 4)",0.7983333333333333
"(4, 0, 2, 1, 3, 4)",0.9105333333333334
"(0, 0, 0, 3, 0, 0)",0.7704333333333334
"(0, 2, 1, 0, 1, 0)",0.9201333333333334
"(0, 1, 3, 3, 3, 2)",0.9238333333333333
"(0, 2, 2, 0, 2, 4)",0.9132666666666667
"(0, 4, 3, 3, 2, 0)",0.9124666666666666
"(2, 4, 2, 1, 3, 3)",0.9294666666666666
"(4, 2, 0, 2, 0, 3)",0.9060000000000001
"(3, 1, 2, 4, 0, 2)",0.9270666666666666
"(2, 4, 1, 1, 0, 3)",0.9191000000000001
"(3, 3, 2, 4, 1, 3)",0.9254333333333333
"(0, 3, 0, 0, 0, 3)",0.8823333333333335
"(2, 0, 0, 2, 0, 3)",0.9325999999999999
"(3, 4, 2, 4, 4, 2)",0.9208999999999999
"(2, 0, 3, 0, 4, 3)",0.9205333333333333
"(0, 4, 4, 1, 2, 3)",0.9106000000000001
"(4, 3, 2, 3, 2, 0)",0.9258666666666666
"(0, 2, 0, 4, 2, 3)",0.9291333333333334
"(0, 4, 1, 3, 4, 3)",0.8905333333333333
"(0, 3, 3, 2, 3, 3)",0.9265666666666665
"(0, 1, 4, 2, 3, 4)",0.9019333333333333
"(4, 2, 4, 1, 0, 3)",0.8967666666666667
"(0, 0, 0, 0, 0, 0)",0.5429666666666666
"(2, 3, 4, 4, 1, 0)",0.9032333333333333
"(3, 4, 1, 4, 1, 3)",0.839
"(4, 3, 0, 3, 0, 0)",0.8783666666666666
"(2, 3, 2, 0, 3, 3)",0.9316000000000001
"(2, 0, 3, 2, 1, 0)",0.9363333333333332
"(2, 3, 1, 2, 2, 3)",0.9248000000000001
"(2, 1, 3, 3, 1, 0)",0.9248666666666668
"(4, 2, 2, 4, 3, 0)",0.9033666666666665
"(2, 0, 4, 1, 2, 0)",0.9026
"(2, 2, 1, 4, 2, 2)",0.9181
"(2, 4, 4, 3, 2, 0)",0.8957999999999999
"(3, 0, 2, 1, 0, 4)",0.9162666666666667
"(3, 0, 1, 4, 1, 2)",0.9170333333333334
"(2, 2, 0, 4, 2, 4)",0.9366666666666668
"(4, 3, 3, 4, 2, 2)",0.9212
"(4, 2, 1, 4, 2, 0)",0.9023
"(0, 3, 1, 0, 2, 4)",0.9104000000000001
"(2, 3, 2, 3, 1, 2)",0.9320999999999999
"(0, 4, 1, 2, 1, 4)",0.8733333333333333
"(2, 4, 2, 2, 2, 3)",0.9335333333333334
"(0, 2, 4, 4, 0, 2)",0.8829
"(4, 4, 1, 2, 1, 4)",0.8140666666666667
"(4, 1, 2, 0, 0, 2)",0.9103333333333334
"(3, 1, 3, 0, 1, 4)",0.8980999999999999
"(2, 4, 4, 3, 2, 2)",0.9257
"(3, 3, 0, 4, 0, 0)",0.8994
"(0, 2, 1, 0, 1, 4)",0.8831666666666667
"(0, 4, 4, 1, 0, 4)",0.5955
"(2, 0, 3, 3, 4, 4)",0.9119999999999999
"(4, 2, 2, 1, 4, 4)",0.8999333333333334
"(3, 2, 3, 1, 3, 4)",0.9190999999999998
"(0, 4, 3, 4, 0, 4)",0.7744666666666666
"(3, 3, 3, 3, 3, 0)",0.8930333333333332
"(0, 2, 3, 0, 3, 3)",0.9247000000000001
"(3, 2, 3, 0, 3, 0)",0.9263666666666666
"(3, 2, 2, 3, 1, 2)",0.9338333333333333
"(2, 0, 2, 4, 0, 2)",0.9266666666666667
"(0, 0, 0, 0, 2, 3)",0.9211666666666667
"(3, 4, 1, 2, 0, 4)",0.8919
"(2, 1, 4, 2, 3, 0)",0.9254666666666667
"(0, 4, 1, 4, 0, 2)",0.9032000000000001
"(0, 1, 4, 4, 0, 3)",0.8587666666666667
"(0, 3, 1, 2, 0, 2)",0.9371999999999998
"(3, 2, 1, 0, 3, 0)",0.9222000000000001
"(2, 0, 0, 4, 1, 2)",0.9292666666666666
"(4, 2, 4, 3, 2, 2)",0.9231999999999999
"(2, 4, 3, 0, 1, 4)",0.8951333333333333
"(3, 1, 4, 0, 4, 2)",0.9079
"(0, 0, 1, 0, 2, 3)",0.9239333333333333
"(4, 1, 0, 4, 3, 4)",0.8256999999999999
"(0, 1, 4, 3, 2, 4)",0.9093666666666667
"(4, 3, 2, 1, 3, 2)",0.9260666666666667
"(2, 1, 2, 2, 4, 3)",0.9321333333333333
"(0, 1, 4, 4, 1, 3)",0.8250666666666667
"(2, 4, 2, 3, 2, 0)",0.9288999999999998
"(1, 0, 3, 1, 1, 2)",0.9202333333333336
"(2, 0, 1, 0, 3, 2)",0.9280666666666666
"(2, 0, 2, 4, 0, 4)",0.9091666666666667
"(3, 3, 0, 2, 0, 3)",0.9326666666666665
"(4, 0, 1, 3, 3, 4)",0.8260000000000001
"(2, 3, 0, 4, 3, 3)",0.9353333333333335
"(3, 4, 0, 4, 0, 0)",0.8607
"(0, 0, 3, 1, 3, 2)",0.9237666666666666
"(2, 0, 4, 2, 2, 0)",0.9035666666666667
"(4, 2, 1, 4, 3, 0)",0.9017666666666666
"(3, 0, 1, 4, 4, 4)",0.8687
"(0, 3, 1, 2, 2, 4)",0.9180666666666667
"(2, 4, 2, 2, 4, 3)",0.9273333333333333
"(3, 4, 3, 0, 3, 4)",0.8936666666666666
"(4, 1, 3, 2, 3, 3)",0.9160666666666667
"(0, 1, 2, 4, 1, 4)",0.9020999999999999
"(3, 3, 1, 0, 0, 4)",0.8870333333333333
"(3, 4, 1, 3, 2, 3)",0.9164333333333333
"(4, 1, 2, 4, 2, 2)",0.9158666666666666
"(2, 0, 4, 2, 3, 3)",0.9263333333333335
"(2, 4, 0, 3, 2, 3)",0.9363999999999999
"(2, 0, 0, 4, 2, 3)",0.9362666666666667
"(0, 4, 3, 1, 4, 2)",0.9022666666666668
"(2, 3, 0, 4, 3, 4)",0.9295333333333333
"(2, 4, 1, 1, 3, 3)",0.9208333333333333
"(2, 1, 2, 1, 3, 1)",0.9294333333333333
"(2, 3, 1, 0, 4, 4)",0.8863666666666667
"(4, 2, 1, 1, 0, 4)",0.8863666666666665
"(2, 4, 0, 3, 0, 3)",0.9258333333333333
"(0, 1, 3, 0, 3, 2)",0.9215666666666668
"(4, 4, 0, 2, 4, 2)",0.8454
"(2, 3, 0, 1, 4, 3)",0.9192333333333333
"(2, 3, 3, 1, 0, 0)",0.9215666666666668
"(3, 1, 2, 3, 3, 4)",0.9236
"(2, 4, 3, 1, 0, 4)",0.9058999999999999
"(3, 0, 0, 4, 0, 2)",0.9189999999999999
"(3, 4, 1, 1, 0, 4)",0.8869666666666666
"(3, 0, 4, 0, 4, 4)",0.8489999999999999
"(4, 0, 3, 4, 0, 4)",0.7818333333333334
"(0, 0, 3, 0, 0, 2)",0.9222333333333335
"(2, 0, 0, 3, 1, 0)",0.9001666666666666
"(3, 0, 2, 0, 1, 4)",0.9090666666666668
"(0, 2, 1, 0, 0, 0)",0.8853000000000002
"(2, 4, 0, 0, 1, 4)",0.863
"(3, 2, 2, 2, 1, 4)",0.9219333333333334
"(2, 1, 2, 0, 1, 2)",0.9293666666666667
"(1, 2, 4, 1, 1, 4)",0.8872333333333334
"(2, 4, 0, 2, 2, 4)",0.8967666666666666
"(2, 3, 3, 3, 3, 3)",0.9283
"(3, 2, 1, 0, 2, 4)",0.9136666666666667
"(2, 2, 0, 3, 4, 3)",0.9379666666666666
"(4, 2, 1, 2, 0, 0)",0.9124666666666666
"(2, 1, 2, 3, 1, 0)",0.9289999999999999
"(4, 0, 4, 2, 4, 2)",0.8728666666666668
"(3, 3, 0, 2, 3, 2)",0.9406333333333333
"(3, 0, 2, 0, 2, 4)",0.9179666666666667
"(4, 0, 4, 0, 0, 2)",0.8697333333333335
"(2, 0, 0, 0, 4, 3)",0.9181
"(3, 0, 2, 3, 4, 0)",0.9231333333333334
"(0, 0, 4, 2, 1, 4)",0.8596333333333332
"(4, 1, 0, 4, 0, 2)",0.8616666666666667
"(3, 0, 1, 1, 2, 0)",0.9261000000000001
"(2, 2, 0, 2, 4, 2)",0.9402333333333333
"(1, 4, 2, 1, 1, 2)",0.9200999999999999
"(0, 1, 0, 0, 1, 3)",0.8967
"(4, 3, 0, 1, 4, 4)",0.8579333333333333
"(0, 2, 2, 1, 2, 0)",0.9211666666666667
"(0, 1, 3, 3, 4, 2)",0.9157333333333334
"(4, 4, 2, 3, 4, 0)",0.8731
"(4, 0, 4, 0, 4, 2)",0.8676333333333333
"(4, 1, 1, 0, 2, 2)",0.8488000000000001
"(0, 3, 4, 0, 0, 2)",0.8836666666666667
"(3, 0, 1, 4, 3, 2)",0.9251666666666667
"(4, 3, 4, 0, 2, 3)",0.8971666666666666
"(0, 3, 0, 0, 2, 2)",0.9265333333333332
"(2, 3, 2, 4, 4, 3)",0.926
"(0, 2, 2, 0, 1, 4)",0.9079999999999999
"(2, 2, 0, 1, 3, 2)",0.9420666666666666
"(4, 1, 2, 2, 4, 0)",0.9010666666666667
"(0, 1, 0, 2, 1, 3)",0.9327
"(0, 2, 3, 2, 4, 0)",0.9130333333333334
"(4, 2, 4, 2, 4, 3)",0.8915666666666668
"(4, 3, 1, 4, 4, 2)",0.8859333333333332
"(2, 3, 0, 2, 2, 4)",0.9382333333333334
"(0, 0, 3, 0, 1, 3)",0.8889
"(4, 0, 2, 0, 2, 3)",0.9229666666666667
"(4, 3, 2, 3, 2, 3)",0.9222666666666668
"(3, 0, 2, 4, 2, 3)",0.9282666666666667
"(3, 4, 2, 1, 0, 0)",0.9124333333333334
"(0, 4, 0, 0, 1, 2)",0.9145666666666666
"(4, 3, 0, 0, 0, 2)",0.8824333333333334
"(3, 0, 2, 0, 1, 2)",0.9262666666666667
"(2, 2, 2, 1, 0, 0)",0.9207
"(4, 3, 1, 1, 3, 2)",0.9142666666666667
"(3, 4, 1, 2, 3, 0)",0.9124666666666666
"(4, 3, 1, 2, 4, 3)",0.8949666666666667
"(2, 4, 3, 1, 0, 2)",0.9249
"(3, 1, 4, 3, 1, 4)",0.8783999999999998
"(3, 1, 3, 1, 4, 1)",0.8983666666666665
"(0, 3, 1, 4, 0, 2)",0.9185333333333334
"(3, 3, 3, 4, 4, 3)",0.9041333333333335
"(0, 1, 2, 3, 3, 3)",0.9238333333333333
"(4, 2, 4, 3, 3, 3)",0.9202333333333332
"(2, 2, 0, 0, 1, 3)",0.9328666666666667
"(2, 1, 2, 4, 2, 0)",0.9295
"(4, 1, 1, 2, 2, 3)",0.8767999999999999
"(4, 3, 2, 4, 2, 2)",0.9175333333333333
"(4, 1, 2, 4, 1, 4)",0.8967333333333333
"(4, 3, 3, 3, 4, 0)",0.89
"(0, 4, 0, 0, 4, 3)",0.8602666666666665
"(3, 1, 0, 3, 4, 0)",0.9012333333333333
"(0, 3, 3, 1, 2, 4)",0.9162333333333333
"(4, 2, 1, 3, 3, 4)",0.8857333333333334
"(4, 1, 4, 2, 0, 3)",0.8649333333333334
"(0, 3, 2, 0, 4, 4)",0.8737666666666667
"(2, 2, 3, 1, 3, 0)",0.9331
"(3, 1, 1, 2, 0, 2)",0.9253333333333335
"(2, 2, 1, 3, 2, 3)",0.9223666666666668
"(4, 2, 1, 4, 1, 2)",0.9070666666666667
"(4, 1, 3, 0, 1, 2)",0.9111666666666668
"(2, 1, 0, 1, 3, 1)",0.9321999999999998
"(4, 3, 0, 4, 0, 4)",0.7743333333333333
"(3, 3, 0, 0, 3, 0)",0.9025333333333333
"(3, 4, 4, 0, 3, 2)",0.9089666666666666
"(2, 3, 4, 2, 1, 2)",0.926
"(3, 4, 3, 4, 3, 4)",0.8896
"(0, 0, 1, 4, 4, 2)",0.8970999999999999
"(2, 1, 1, 2, 0, 4)",0.9242999999999999
"(3, 3, 0, 4, 3, 0)",0.9027
"(2, 4, 3, 2, 4, 3)",0.9251999999999998
"(4, 3, 1, 4, 3, 0)",0.8796666666666666
"(2, 4, 0, 2, 1, 0)",0.9058666666666666
"(3, 1, 4, 0, 1, 4)",0.8715666666666668
"(3, 1, 0, 0, 4, 2)",0.9237666666666666
"(2, 3, 0, 4, 3, 2)",0.9390333333333332
"(2, 4, 4, 1, 0, 4)",0.8754333333333334
"(2, 1, 0, 2, 4, 3)",0.9361333333333333
"(3, 0, 3, 2, 2, 4)",0.9167000000000001
"(4, 0, 3, 1, 0, 3)",0.8876999999999999
"(0, 1, 2, 3, 1, 0)",0.9236000000000001
"(2, 4, 4, 3, 1, 2)",0.9166000000000001
"(0, 2, 1, 2, 2, 2)",0.9333
"(0, 1, 1, 0, 3, 3)",0.8905333333333333
"(3, 0, 4, 1, 3, 2)",0.9164333333333333
"(3, 2, 2, 4, 3, 0)",0.9208666666666666
"(2, 0, 1, 3, 1, 4)",0.9017333333333333
"(0, 1, 4, 0, 0, 4)",0.616
"(3, 1, 2, 4, 1, 3)",0.9208999999999999
"(4, 0, 0, 4, 4, 3)",0.8514666666666666
"(0, 3, 4, 4, 1, 2)",0.9016666666666667
"(3, 1, 4, 2, 4, 3)",0.9129
"(0, 3, 4, 4, 3, 2)",0.9109666666666668
"(0, 2, 0, 2, 1, 3)",0.9339999999999999
"(3, 2, 2, 2, 0, 3)",0.9325333333333333
"(0, 1, 4, 4, 0, 4)",0.5708333333333333
"(0, 3, 2, 2, 0, 4)",0.9208333333333333
"(0, 4, 0, 4, 3, 4)",0.7712
"(0, 1, 0, 0, 3, 0)",0.8748333333333334
"(2, 2, 1, 2, 3, 3)",0.9213333333333332
"(3, 4, 2, 4, 0, 0)",0.9091000000000001
"(3, 2, 1, 3, 2, 3)",0.9189666666666666
"(3, 0, 0, 4, 1, 3)",0.9057666666666667
"(0, 0, 4, 3, 3, 4)",0.8634333333333332
"(4, 4, 1, 3, 4, 0)",0.7946333333333332
"(2, 3, 2, 1, 0, 2)",0.9277333333333333
"(3, 2, 3, 0, 2, 2)",0.9363666666666666
"(3, 0, 3, 2, 2, 2)",0.9309999999999998
"(2, 3, 3, 0, 1, 2)",0.9307666666666666
"(0, 4, 2, 1, 2, 4)",0.9032666666666667
"(0, 1, 1, 3, 3, 4)",0.9004333333333334
"(2, 4, 3, 2, 1, 2)",0.9326333333333332
"(4, 1, 2, 0, 1, 4)",0.9052
"(4, 3, 0, 3, 2, 2)",0.9313999999999999
"(0, 2, 3, 3, 0, 2)",0.9377
"(1, 3, 4, 1, 1, 2)",0.9128666666666667
"(4, 2, 2, 4, 3, 2)",0.9244333333333334
"(4, 0, 3, 4, 4, 0)",0.7735666666666667
"(3, 2, 3, 0, 2, 4)",0.9212333333333333
"(0, 3, 4, 3, 1, 0)",0.8866666666666667
"(4, 1, 1, 4, 1, 2)",0.7890666666666665
"(2, 2, 1, 1, 4, 2)",0.9236333333333334
"(4, 1, 2, 2, 1, 4)",0.9172333333333335
"(2, 3, 3, 4, 4, 2)",0.9284999999999998
"(0, 3, 2, 0, 3, 4)",0.9113999999999999
"(4, 2, 3, 0, 4, 2)",0.9076000000000001
"(4, 4, 0, 3, 1, 0)",0.8586666666666667
"(0, 0, 3, 0, 1, 4)",0.8553333333333335
"(4, 3, 0, 1, 3, 2)",0.9229333333333334
"(0, 2, 3, 3, 2, 2)",0.9367333333333333
"(3, 1, 4, 3, 0, 0)",0.8919
"(2, 2, 1, 4, 4, 4)",0.8795000000000001
"(3, 3, 1, 1, 3, 4)",0.8971333333333332
"(0, 2, 1, 1, 3, 4)",0.9139333333333333
"(4, 1, 1, 4, 2, 4)",0.8286333333333333
"(2, 4, 4, 1, 3, 3)",0.9188666666666666
"(0, 2, 1, 3, 3, 0)",0.9221666666666666
"(3, 2, 0, 0, 3, 3)",0.9349333333333334
"(3, 1, 4, 3, 1, 2)",0.9059666666666665
"(2, 0, 1, 2, 2, 3)",0.9305666666666668
"(0, 1, 3, 2, 4, 0)",0.9123666666666668
"(2, 1, 4, 2, 4, 2)",0.9247666666666667
"(4, 2, 3, 4, 0, 4)",0.8624
"(3, 1, 2, 2, 0, 4)",0.9279666666666667
"(4, 2, 1, 3, 2, 4)",0.8813
"(2, 0, 3, 2, 1, 3)",0.9312999999999999
"(0, 1, 3, 4, 2, 3)",0.9210666666666667
"(2, 1, 1, 0, 2, 0)",0.9198333333333335
"(4, 0, 3, 3, 2, 3)",0.91765
"(3, 2, 3, 4, 0, 3)",0.9251999999999999
"(0, 0, 0, 1, 2, 2)",0.9209666666666668
"(2, 2, 1, 2, 0, 0)",0.9288500000000001
"(0, 2, 3, 2, 1, 4)",0.91385
"(4, 3, 1, 0, 4, 3)",0.8775999999999999
"(0, 4, 3, 3, 3, 3)",0.9033
"(4, 2, 4, 0, 0, 4)",0.7935666666666666
"(4, 2, 2, 0, 3, 2)",0.92745
"(4, 1, 0, 4, 1, 0)",0.79295
"(3, 3, 1, 0, 2, 0)",0.9236
"(4, 3, 1, 1, 2, 3)",0.91125
"(0, 0, 0, 1, 0, 0)",0.7092
"(0, 1, 2, 4, 1, 0)",0.9114
"(4, 2, 4, 2, 3, 2)",0.9192
"(0, 0, 3, 4, 2, 4)",0.8717666666666666
"(0, 4, 4, 1, 2, 0)",0.8735
"(2, 1, 3, 0, 4, 3)",0.9275
"(2, 4, 4, 4, 0, 0)",0.8698333333333333
"(4, 3, 0, 2, 0, 0)",0.8786
"(0, 3, 0, 4, 1, 0)",0.8702
"(4, 1, 3, 4, 1, 4)",0.8812000000000001
"(4, 2, 0, 4, 2, 0)",0.8767
"(2, 0, 4, 2, 4, 0)",0.9047
"(0, 2, 1, 4, 2, 2)",0.9283666666666666
"(4, 2, 0, 3, 2, 4)",0.9126000000000001
"(4, 2, 2, 4, 4, 0)",0.8675
"(2, 2, 4, 0, 3, 4)",0.9233
"(4, 3, 1, 2, 2, 3)",0.9147
"(0, 3, 4, 2, 4, 2)",0.8977666666666668
"(0, 3, 3, 0, 4, 2)",0.9152333333333332
"(0, 0, 3, 3, 3, 3)",0.8937999999999999
"(4, 4, 2, 1, 4, 4)",0.8701000000000001
"(4, 3, 3, 3, 2, 0)",0.9113
"(4, 1, 0, 3, 1, 4)",0.8828
"(4, 3, 0, 0, 0, 0)",0.7914
"(0, 2, 1, 2, 2, 0)",0.9194
"(3, 3, 2, 3, 0, 0)",0.9242
"(3, 3, 2, 0, 3, 2)",0.9241666666666667
"(3, 0, 3, 1, 0, 2)",0.9237333333333333
"(2, 4, 4, 0, 4, 0)",0.8718666666666667
"(4, 2, 4, 4, 4, 0)",0.7823333333333333
"(0, 0, 3, 3, 1, 3)",0.8931666666666667
"(4, 3, 0, 2, 4, 4)",0.8624666666666667
"(2, 3, 4, 2, 2, 3)",0.9315333333333332
"(0, 0, 2, 2, 4, 2)",0.9238
"(3, 0, 2, 4, 4, 4)",0.9081333333333333
"(4, 2, 3, 1, 0, 4)",0.9006666666666667
"(2, 4, 4, 4, 4, 0)",0.865
"(0, 4, 1, 4, 1, 0)",0.7339333333333333
"(2, 1, 4, 4, 0, 2)",0.9129333333333334
"(4, 3, 3, 4, 0, 2)",0.9079
"(0, 1, 2, 0, 4, 3)",0.9125
"(2, 3, 0, 3, 1, 0)",0.9307333333333334
"(2, 2, 4, 3, 0, 3)",0.9270999999999999
"(0, 1, 1, 3, 0, 2)",0.9258666666666666
"(2, 4, 4, 2, 4, 3)",0.9125666666666667
"(0, 0, 0, 1, 4, 3)",0.8731
"(4, 3, 0, 0, 2, 3)",0.9135666666666666
"(4, 2, 3, 2, 4, 2)",0.9195333333333333
"(4, 0, 2, 2, 2, 2)",0.9274333333333332
"(0, 4, 0, 3, 3, 3)",0.9062333333333333
"(0, 1, 3, 4, 4, 0)",0.8644
"(3, 4, 3, 0, 4, 3)",0.8993333333333333
"(0, 3, 4, 2, 3, 2)",0.9236333333333334
"(0, 2, 2, 2, 3, 2)",0.9337000000000001
"(3, 2, 1, 2, 4, 0)",0.9256
"(0, 1, 4, 3, 0, 0)",0.8713999999999998
"(0, 4, 2, 3, 4, 0)",0.8750333333333333
"(3, 0, 4, 3, 2, 3)",0.9170333333333334
"(4, 2, 2, 4, 3, 4)",0.8924666666666667
"(4, 3, 3, 2, 4, 0)",0.8962333333333333
"(3, 0, 0, 1, 3, 3)",0.9041000000000001
"(2, 1, 2, 3, 2, 3)",0.9309333333333332
"(3, 0, 4, 4, 0, 3)",0.8926
"(4, 2, 2, 3, 4, 2)",0.9196333333333332
"(4, 0, 4, 2, 0, 3)",0.8622666666666667
"(4, 3, 2, 4, 1, 3)",0.9221333333333332
"(2, 2, 4, 4, 1, 2)",0.9208333333333333
"(2, 4, 3, 1, 3, 3)",0.9265666666666668
"(0, 0, 1, 4, 0, 0)",0.6925333333333333
"(2, 4, 4, 2, 2, 2)",0.9260333333333334
"(0, 2, 1, 4, 4, 4)",0.8604
"(4, 0, 4, 3, 1, 3)",0.8926333333333332
"(2, 0, 0, 4, 0, 4)",0.8795999999999999
"(2, 0, 4, 0, 3, 0)",0.9017666666666666
"(4, 4, 3, 1, 0, 0)",0.8608666666666666
"(3, 2, 3, 1, 0, 0)",0.9236333333333334
"(2, 3, 2, 2, 1, 4)",0.9281
"(3, 2, 4, 3, 4, 0)",0.9171666666666666
"(0, 4, 3, 0, 0, 2)",0.9179999999999999
"(3, 4, 0, 2, 3, 4)",0.8867
"(0, 2, 2, 2, 2, 2)",0.9329999999999999
"(4, 3, 1, 1, 0, 2)",0.9119666666666667
"(0, 3, 2, 4, 2, 3)",0.9212666666666667
"(0, 4, 2, 0, 4, 0)",0.7906666666666667
"(2, 2, 1, 0, 4, 3)",0.9205333333333333
"(0, 2, 1, 3, 4, 2)",0.9222333333333335
"(2, 3, 3, 2, 0, 4)",0.9264
"(4, 2, 4, 0, 4, 2)",0.8736
"(0, 0, 1, 3, 3, 0)",0.8932333333333333
"(4, 0, 2, 3, 2, 4)",0.9114666666666666
"(3, 0, 0, 2, 4, 4)",0.8871333333333332
"(0, 2, 4, 4, 3, 4)",0.8610666666666666
"(3, 3, 4, 4, 1, 2)",0.9096333333333333
"(4, 1, 1, 0, 2, 3)",0.8444666666666667
"(1, 4, 1, 1, 1, 0)",0.7529333333333333
"(0, 4, 4, 0, 0, 2)",0.8783666666666666
"(3, 0, 2, 2, 3, 4)",0.9159333333333332
"(3, 0, 1, 4, 4, 0)",0.8987333333333334
"(4, 4, 0, 1, 3, 0)",0.8579666666666667
"(4, 3, 4, 1, 4, 4)",0.8437666666666667
"(2, 0, 2, 2, 1, 2)",0.9333999999999999
"(4, 4, 1, 0, 2, 2)",0.8475666666666668
"(0, 0, 0, 2, 3, 4)",0.8738333333333332
"(4, 1, 4, 0, 3, 2)",0.8469
"(0, 1, 4, 0, 1, 2)",0.9107666666666667
"(2, 0, 0, 1, 2, 3)",0.9362333333333334
