net,epe_nas,fisher,flops,grad_norm,grasp,jacov,l2_norm,nwot,params,plain,snip,synflow,zen
"(0, 0, 2, 2, 3, 3)",38.89281518443231,0.21184125542640686,22.084672,55.972557067871094,30.99933624267578,-69.53845644923304,235.95193481445312,715.485009183878,0.622536,-0.000861532986164093,101.3927993774414,71.60506505227701,108.8136978149414
"(2, 2, 0, 3, 1, 4)",22.89153388186439,0.07422182708978653,21.316672,20.988256454467773,9.600319862365723,-73.76264760637679,185.0489959716797,688.4462323700387,0.594536,0.011737249791622162,45.167781829833984,69.37044888686752,115.13723754882812
"(0, 1, 2, 4, 2, 3)",15.18805571459006,0.29053667187690735,21.316672,48.33816909790039,15.369667053222656,-71.27123661143713,185.2485809326172,694.1902423211285,0.594536,0.05176302790641785,109.5782470703125,61.268202299066594,87.07823181152344
"(3, 0, 4, 3, 3, 2)",30.873935655489877,0.17763248085975647,14.542912,27.480052947998047,17.520139694213867,-69.16857699372028,235.947509765625,710.8504474046483,0.407496,0.03498593345284462,76.12358093261719,84.08115678831156,99.3030776977539
"(4, 1, 3, 0, 1, 4)",9.646677613113267,0.07497087866067886,3.729472,15.64083194732666,8.689408302307129,-78.47627371542607,83.11914825439453,625.9688641500304,0.108456,0.311309278011322,30.807680130004883,38.139262247579516,34.831275939941406
"(4, 0, 0, 3, 2, 3)",44.386550004971284,0.029036343097686768,13.452352,13.51657485961914,4.31231164932251,-79.11463784324663,185.04844665527344,686.6469360490067,0.379496,0.0403653122484684,26.68497085571289,62.98191621409855,132.3839569091797
"(3, 0, 2, 0, 1, 2)",15.41991999535868,0.569549024105072,20.994112,73.54017639160156,34.96997833251953,-70.27618623003428,185.6505889892578,697.7978520292739,0.594536,0.08111265301704407,142.0474090576172,72.50939125501115,85.09136199951172
"(3, 3, 3, 3, 1, 4)",32.22997378314877,0.3812542259693146,6.678592,61.7742805480957,5.19561767578125,-71.24144005523839,236.2157440185547,712.1130441080754,0.192456,0.18230967223644257,117.45142364501953,57.89430578303777,62.44740676879883
"(4, 2, 4, 1, 4, 4)",6.845141052960251,0.00875084474682808,12.238912,4.413064002990723,-0.024171113967895508,-396.10998805221897,83.03435516357422,605.1099989903287,0.323496,0.2143300473690033,8.175643920898438,51.57108553805096,118.031494140625
"(0, 2, 1, 2, 3, 3)",45.285596393440755,3.4853312969207764,22.084672,173.45729064941406,177.270751953125,-70.36412533647425,235.72299194335938,716.6845653277312,0.622536,0.056480929255485535,275.9881286621094,75.59683854172097,95.91194152832031
"(2, 1, 1, 2, 4, 3)",14.654733098294844,314.987060546875,21.316672,1295.453857421875,19408.609375,-69.84689970119823,185.15293884277344,697.3641872747069,0.594536,0.1648990958929062,1536.3624267578125,95.66808600405292,69.78573608398438
"(3, 2, 3, 3, 4, 2)",28.193406291381386,6.686666011810303,23.497792,229.81362915039062,1287.451416015625,-69.80637650335609,287.2074279785156,729.4082521820997,0.650536,-0.145685076713562,397.91943359375,91.12615627913789,107.03046417236328
"(4, 2, 0, 0, 4, 4)",10.385948894682244,0.008058511652052402,11.916352,3.826228141784668,0.006016969680786133,-814.9883692633778,83.2414321899414,602.1832936618357,0.323496,0.10379495471715927,7.387617588043213,53.103198883994985,165.6606903076172
"(3, 0, 1, 2, 4, 4)",16.758326312242843,0.20651377737522125,12.684352,26.539018630981445,13.431455612182617,-88.87717744865715,134.01119995117188,667.310329833968,0.351496,0.16279955208301544,60.925106048583984,66.73517167067143,65.00961303710938
"(0, 4, 2, 2, 4, 2)",19.660604901333762,0.07892699539661407,29.503552,32.370452880859375,7.831979751586914,-75.12873194810854,185.0874786376953,685.8981891914709,0.809576,0.052358172833919525,60.64677810668945,82.65242390790276,143.7948455810547
"(0, 0, 1, 2, 3, 4)",11.726271942296961,0.10112926363945007,12.361792,26.31865119934082,15.299715042114258,-82.26341267694399,134.4307403564453,663.4294691062868,0.351496,0.23188087344169617,45.199554443359375,54.46229899135093,81.88780975341797
"(0, 4, 4, 2, 1, 3)",21.34723397710098,0.12714147567749023,12.684352,20.84755516052246,16.56383514404297,-83.07663345212055,133.91073608398438,661.792415444509,0.351496,0.14572268724441528,48.929561614990234,66.7935637469313,77.37909698486328
"(3, 4, 2, 3, 3, 2)",26.765204387517716,5.096358299255371,23.497792,174.77130126953125,636.0135498046875,-69.5193529077906,286.9404602050781,728.886701306695,0.650536,0.0019674301147460938,368.16180419921875,85.32723570654012,105.56855773925781
"(0, 4, 1, 0, 2, 2)",16.486944820393,0.17980998754501343,20.226112,34.862369537353516,13.615425109863281,-71.31936615786094,134.0859832763672,667.9626567708185,0.566536,0.10206962376832962,79.7044677734375,64.66909548765021,73.23766326904297
"(2, 2, 4, 1, 3, 4)",16.11164288022474,0.23504123091697693,21.639232,31.024681091308594,11.540868759155273,-76.39488434084566,185.2012939453125,688.1906595871308,0.594536,0.12391025573015213,80.28231811523438,69.43412368413514,105.96529388427734
"(2, 1, 2, 0, 3, 2)",13.451847786723626,6.690169811248779,29.948992,210.39260864257812,321.1865234375,-70.13804544401157,236.47427368164062,714.5394323776876,0.837576,0.057697147130966187,423.4586486816406,85.2407839920984,105.8882827758789
"(4, 0, 4, 1, 4, 3)",10.545086438962464,0.005346950143575668,4.052032,3.764643669128418,-0.004601836204528809,-184.90695770247333,83.35796356201172,607.3274124637895,0.108456,0.19444410502910614,7.377774715423584,41.5812305718374,102.00704193115234
"(4, 0, 2, 1, 2, 2)",27.801688413817224,0.26209592819213867,29.180992,47.242244720458984,15.431854248046875,-71.54084568476424,185.01779174804688,692.0780251283203,0.809576,0.025911718606948853,90.11691284179688,64.66465205809827,100.04862976074219
"(4, 1, 0, 2, 2, 3)",9.69950763394488,0.027911389246582985,21.316672,18.333148956298828,8.232723236083984,-127.61687486780525,185.11587524414062,687.5806390124377,0.594536,0.06083366274833679,43.36958312988281,69.29377978192372,115.77352905273438
"(0, 0, 4, 0, 4, 2)",15.888164711630305,0.011070131324231625,11.593792,3.4706900119781494,-0.012346744537353516,-322.5637316253816,83.16901397705078,608.7305725890157,0.323496,0.08202268928289413,8.233701705932617,60.46756477699532,125.81824493408203
"(3, 3, 0, 2, 3, 4)",33.8025070813594,0.027888836339116096,14.542912,15.729219436645508,4.2264790534973145,-69.8651234154313,236.10643005371094,712.353597027483,0.407496,0.10156369209289551,34.573429107666016,71.07302253661898,116.07186889648438
"(2, 1, 3, 1, 0, 1)",28.279199929607717,0.23669232428073883,12.039232,38.36427688598633,14.833549499511719,-69.48259999901813,134.02777099609375,674.3342855830674,0.351496,0.07667434215545654,81.70127868652344,53.085665022944745,53.406883239746094
"(3, 4, 2, 2, 0, 0)",18.186085822215194,0.1001344546675682,21.316672,31.91653060913086,12.266053199768066,-72.60043509223934,185.12635803222656,689.7522029478599,0.594536,0.09901335835456848,50.67652130126953,70.83114392812968,107.91622161865234
"(0, 1, 0, 0, 3, 0)",16.934510229601507,0.0020108723547309637,3.084352,1.5663573741912842,-0.009547233581542969,-115.87215721921388,83.14667510986328,620.5064685938659,0.108456,0.049331966787576675,3.9656591415405273,41.52375525286562,125.19314575195312
"(0, 0, 3, 3, 3, 3)",33.642628769122354,0.11606787890195847,6.356032,38.54306411743164,5.772468566894531,-70.50257691387058,236.0690460205078,714.6434227402484,0.192456,0.06302587687969208,72.72216796875,60.55398945474532,79.69908142089844
"(0, 2, 3, 0, 3, 2)",15.545906910667204,0.2431757003068924,22.084672,55.86481475830078,15.711883544921875,-69.42361850240285,236.10289001464844,714.182245177551,0.622536,0.07086191326379776,100.0848159790039,82.11203793689897,108.97972106933594
"(4, 1, 4, 4, 3, 2)",21.432594877975333,0.08421409130096436,13.006912,22.596067428588867,14.447185516357422,-396.9069696983755,134.3300018310547,653.2610985800638,0.351496,0.16267436742782593,54.71930694580078,54.32509674793098,94.47692108154297
"(0, 4, 3, 2, 1, 4)",19.60658475902304,0.12062305212020874,12.684352,24.203269958496094,16.443960189819336,-112.2846907239172,134.07037353515625,658.2501506177557,0.351496,0.21085484325885773,53.18916702270508,54.38938039062269,84.13359069824219
"(3, 0, 3, 0, 4, 3)",20.76105434729989,0.1859445422887802,5.588032,31.69277572631836,9.079200744628906,-69.22979275381792,184.9558868408203,697.7928336529353,0.164456,0.03069782443344593,65.3636245727539,60.58007938569961,59.86978530883789
"(2, 1, 2, 3, 3, 3)",13.4989847587711,25.994770050048828,23.175232,475.3345947265625,931.9814453125,-69.49161406567411,287.2676696777344,729.6323970063519,0.650536,0.01486203819513321,761.7959594726562,86.3949790969751,101.08380126953125
"(3, 3, 1, 4, 0, 4)",21.05149694195402,0.3552546501159668,4.820032,35.09291076660156,15.351028442382812,-79.35893702323426,133.9474334716797,667.442275634079,0.136456,0.29192501306533813,83.0506820678711,50.21316207046764,46.092533111572266
"(4, 4, 1, 1, 4, 2)",14.82181316375024,0.15698440372943878,11.916352,20.99566650390625,12.981395721435547,-473.02031503834496,83.0989990234375,620.9245018764685,0.323496,0.12643679976463318,43.44504928588867,49.90229674639086,50.78486633300781
"(3, 2, 0, 3, 2, 0)",24.67798304200647,0.01873135194182396,22.084672,15.848451614379883,5.456401824951172,-69.82891122483068,236.22842407226562,712.764594158076,0.622536,0.06702212989330292,34.21623229980469,73.03560984105437,133.8097381591797
"(3, 2, 1, 0, 4, 3)",21.035975081730857,9.225661277770996,13.452352,171.73207092285156,298.53662109375,-69.19050007325,184.7756805419922,699.1188551469838,0.379496,0.26959875226020813,358.8055725097656,70.4700004184822,62.665828704833984
"(4, 2, 0, 2, 1, 3)",14.938468146197636,0.04054254665970802,21.316672,16.49437713623047,6.498996734619141,-70.39459447661726,185.4699249267578,692.4372694765701,0.594536,0.0944296345114708,34.41485595703125,75.2510427175114,115.40428924560547
"(4, 0, 2, 4, 2, 3)",12.757090743724383,0.269242525100708,21.639232,51.31001663208008,28.49506378173828,-81.42210684115665,184.855224609375,692.445584847489,0.594536,0.14326101541519165,105.93942260742188,63.413640414638245,92.23582458496094
"(3, 2, 4, 4, 3, 2)",15.005055509295513,0.15772248804569244,22.729792,44.14070129394531,29.050201416015625,-70.60441213670939,236.44053649902344,710.3527906559748,0.622536,0.09548484534025192,82.1236572265625,85.50308170797207,116.20072174072266
"(4, 2, 2, 2, 3, 4)",9.367494422529548,0.7234938740730286,30.594112,82.81380462646484,64.92509460449219,-90.0438554683509,235.92745971679688,709.7014607390934,0.837576,0.047052402049303055,127.01828002929688,66.42972751024541,120.21080780029297
"(4, 4, 0, 0, 4, 0)",11.169783374311704,0.004379747435450554,2.961472,2.597632646560669,0.025516152381896973,-93155.77055834554,32.21031951904297,503.9033017905865,0.080456,0.22002273797988892,5.79337215423584,37.69548437794158,46.21718215942383
"(2, 4, 4, 2, 2, 3)",19.313967735910275,0.1900128275156021,30.594112,36.01717758178711,21.33254623413086,-71.96026055234387,236.2669219970703,707.5610202434893,0.837576,0.19514261186122894,87.76409149169922,99.8254921571787,129.1534881591797
"(2, 1, 3, 4, 0, 2)",21.796818149164515,1.2427301406860352,21.316672,78.4759750366211,54.171112060546875,-70.2383548819559,185.088623046875,694.3634063512438,0.594536,0.06944502890110016,147.65777587890625,81.27151558185057,76.77379608154297
"(3, 2, 3, 2, 1, 2)",31.026724927738115,16.355234146118164,31.039552,391.562744140625,1809.919921875,-70.28723778536859,287.6121826171875,730.0383049002628,0.865576,0.06291316449642181,684.5783081054688,99.7839577144415,117.29523468017578
"(4, 2, 3, 3, 0, 3)",33.337195675087166,0.14225000143051147,14.542912,30.83721923828125,12.120277404785156,-79.4727936754894,236.4703369140625,707.5899246275326,0.407496,0.194105863571167,61.572574615478516,71.10564864553632,128.3466033935547
"(4, 3, 2, 3, 3, 0)",12.689156100745494,0.26248255372047424,14.542912,47.702022552490234,16.64769744873047,-78.62775198946235,235.68704223632812,710.9364847095525,0.407496,0.05967162549495697,102.04359436035156,59.632864772497356,94.71906280517578
"(3, 3, 3, 1, 0, 0)",28.709306993005296,0.09340137988328934,5.265472,29.515201568603516,3.7594985961914062,-70.45996046393097,185.3529052734375,697.1649403706917,0.164456,0.08819204568862915,54.146446228027344,50.22805032052719,61.27941131591797
"(0, 0, 0, 2, 4, 3)",18.963000325598212,0.005288901273161173,12.361792,3.0749447345733643,0.012856841087341309,-255.35062369271876,133.94650268554688,650.3336574366591,0.351496,0.1385379582643509,7.055281639099121,67.37697225101905,201.56240844726562
"(2, 2, 4, 3, 0, 3)",16.31570787602322,0.16582103073596954,22.407232,45.03043746948242,27.140705108642578,-69.49450430239906,236.541259765625,709.3270187210815,0.622536,0.017849519848823547,81.81595611572266,86.70616442625143,116.2350082397461
"(4, 1, 1, 3, 4, 2)",33.39273705897952,0.4466099739074707,12.684352,39.254150390625,48.93840789794922,-209.29238024224765,134.3157958984375,662.5589024977837,0.351496,0.22135165333747864,81.4485092163086,65.03443178106107,60.7180061340332
"(3, 1, 0, 0, 0, 4)",23.834936040650017,0.013842115178704262,3.406912,6.873068332672119,1.7491230964660645,-76.08959736599095,83.1259994506836,628.3046495448044,0.108456,0.11020596325397491,15.878005027770996,46.54326651714797,52.43606948852539
"(3, 3, 2, 4, 1, 4)",19.399999274967904,0.4658495783805847,13.774912,46.43955993652344,18.931495666503906,-72.67018858835607,184.84109497070312,692.4975842188875,0.379496,0.11800169199705124,101.0305404663086,56.71632806344854,68.60995483398438
"(4, 2, 3, 2, 4, 4)",22.30034377062172,0.10933655500411987,21.961792,31.429763793945312,15.924579620361328,-124.21701228574435,185.13108825683594,679.1038074193,0.594536,0.17747418582439423,64.1195068359375,61.97105690773682,145.43048095703125
"(3, 0, 1, 0, 2, 0)",22.744225890412306,0.014347467571496964,12.039232,9.931713104248047,2.4876952171325684,-69.77184343786952,134.5567626953125,673.2651639772937,0.351496,-0.0046195462346076965,22.861228942871094,67.06131692120805,69.68401336669922
"(4, 4, 0, 0, 0, 2)",12.774131742707862,0.00887872651219368,11.593792,3.130913496017456,-0.023251056671142578,-1316.1682274635768,83.21343231201172,608.0309660312427,0.323496,-0.03407832235097885,8.590317726135254,60.34462762118685,134.68853759765625
"(4, 4, 2, 0, 2, 3)",16.70818952884488,0.5977412462234497,21.639232,57.479248046875,19.866863250732422,-125.61070987385628,185.2855682373047,691.5405057568851,0.594536,0.21946334838867188,95.00951385498047,63.45768300157379,93.68456268310547
"(4, 0, 4, 3, 1, 2)",23.966731844460792,0.11161766201257706,12.684352,22.499910354614258,27.808948516845703,-113.90187428757277,134.29208374023438,661.0656262843653,0.351496,0.20317435264587402,51.14959716796875,69.4114648806818,79.30421447753906
"(3, 4, 3, 4, 3, 2)",21.595684183558408,0.5493667125701904,14.865472,69.93646240234375,88.2686767578125,-69.80350328371478,236.06874084472656,714.2982106531618,0.407496,-0.07834551483392715,131.2727508544922,73.68819225290366,81.18131256103516
"(4, 2, 2, 1, 0, 2)",20.33103005517805,0.15499036014080048,29.180992,27.909910202026367,13.146354675292969,-72.94485834768264,185.2764434814453,686.6433790555025,0.809576,-0.019124800339341164,75.82717895507812,81.13137981720365,114.66033935546875
"(3, 2, 2, 4, 4, 4)",23.825129889303216,0.4407508969306946,21.961792,65.28988647460938,23.166034698486328,-83.2466370773081,185.5301513671875,685.7056913355079,0.594536,0.16738732159137726,92.98722839355469,63.4957803875528,95.20133972167969
"(3, 1, 4, 2, 1, 3)",24.29766618988094,1.9317604303359985,13.452352,74.86164093017578,509.97918701171875,-69.78154199814477,184.8483123779297,696.7629315923605,0.379496,0.04689063876867294,185.3057403564453,80.53888048059015,64.08631134033203
"(4, 0, 0, 2, 1, 2)",24.085634208341855,0.02500111237168312,20.226112,11.862112045288086,3.2588295936584473,-70.48282291155216,134.15663146972656,664.6463594891825,0.566536,0.1097799763083458,29.67510223388672,80.87979519476569,97.75172424316406
"(4, 4, 1, 2, 2, 0)",10.258047295232927,0.09224040061235428,20.548672,25.925790786743164,5.047170639038086,-438.6238337044545,134.0681610107422,660.4181635915592,0.566536,0.23253849148750305,55.615726470947266,59.427903839225955,108.08596801757812
"(4, 4, 3, 0, 3, 3)",20.216876987918177,0.517449676990509,5.910592,48.517696380615234,36.11133575439453,-109.92235010892134,184.4574432373047,691.9854414000841,0.164456,0.023848846554756165,88.41521453857422,54.469394824090394,66.33747863769531
"(0, 0, 2, 1, 3, 2)",16.930443363288365,0.20598430931568146,20.994112,48.46004104614258,20.167404174804688,-70.33561550762938,185.1814727783203,695.7376274000788,0.594536,0.02141594886779785,95.03987884521484,61.27165393865787,90.39405822753906
"(3, 4, 3, 3, 0, 0)",23.719472369606645,0.04104156419634819,5.588032,18.590181350708008,8.647565841674805,-69.6676541741275,184.7757110595703,690.1873562970712,0.164456,0.12772803008556366,47.20602035522461,58.862816688865244,79.14545440673828
"(4, 2, 4, 0, 3, 3)",16.757416801377392,0.08852683007717133,13.774912,26.64103889465332,7.213901519775391,-90.20518538536717,185.31004333496094,688.4452194358413,0.379496,0.10231470316648483,52.92097091674805,68.50259326036361,121.43350219726562
"(3, 1, 1, 2, 3, 2)",20.18722005604489,162.16444396972656,22.084672,1008.5166015625,-12823.109375,-70.471232230031,236.2320556640625,717.3540734572233,0.622536,-0.06400168687105179,1355.6005859375,95.81084238621848,79.44840240478516
"(4, 4, 2, 3, 2, 4)",17.796606183892873,0.12538230419158936,21.961792,23.30185890197754,8.09914779663086,-184.1998177028035,185.21859741210938,681.6172876596313,0.594536,0.1992131471633911,59.57123947143555,62.00574671123328,151.2054443359375
"(2, 4, 1, 4, 3, 2)",18.189531565708773,2.022117853164673,21.639232,134.6235809326172,200.18121337890625,-70.62503123639642,184.57151794433594,696.0228479401404,0.594536,0.017993204295635223,215.79798889160156,84.96020705770897,75.04299926757812
"(0, 0, 1, 0, 4, 2)",22.94329372424276,0.09597118943929672,11.271232,18.176166534423828,2.4501285552978516,-83.26205785276969,83.06372833251953,624.7834614055218,0.323496,0.13611549139022827,39.53578186035156,59.555963193116874,59.256500244140625
"(0, 4, 4, 2, 4, 4)",15.789963608506138,0.007272927090525627,12.238912,4.157500267028809,0.0027406811714172363,-744.3909788000642,83.13563537597656,604.8761220750978,0.323496,0.13328227400779724,6.020752429962158,53.06676142390265,169.20220947265625
"(0, 4, 1, 3, 0, 4)",7.595319214738216,0.005370285362005234,3.729472,3.146087408065796,-0.03219401836395264,-482.7293454518457,83.44165802001953,606.4571352603801,0.108456,0.13164713978767395,6.647017002105713,41.643772407906916,106.88815307617188
"(3, 3, 3, 2, 1, 3)",23.0221757122165,8.41685962677002,15.310912,288.3493347167969,1114.9873046875,-69.43443698950473,287.92437744140625,730.8497494115053,0.435496,0.10374537855386734,459.08721923828125,83.05965569595125,88.59432220458984
"(3, 3, 1, 3, 2, 2)",19.100190061680156,63.96577453613281,23.175232,838.5178833007812,2758.0625,-69.6680477010076,287.230224609375,729.8795604338773,0.650536,-0.19041192531585693,1094.1885986328125,88.35872369351551,99.71842956542969
"(4, 4, 2, 2, 3, 0)",12.899029009408304,0.10667917132377625,21.639232,23.723161697387695,16.51776123046875,-156.569057154415,185.24560546875,681.5121844747752,0.594536,0.2605223059654236,59.68803405761719,62.019309728952784,150.7083740234375
"(4, 0, 3, 0, 2, 0)",16.033273727787627,0.007522789761424065,12.361792,3.8003339767456055,-0.04204261302947998,-433.20735007603076,133.99819946289062,642.8947691392398,0.351496,0.24952858686447144,7.80517578125,55.57404846366914,213.66943359375
"(4, 3, 1, 0, 4, 4)",11.013797942771909,0.0050862194038927555,4.052032,3.1552176475524902,0.04826676845550537,-210.14478113261637,83.55613708496094,605.7091758397105,0.108456,0.1192176565527916,6.976046562194824,41.65689562139698,104.80885314941406
"(4, 1, 3, 2, 1, 0)",24.69631140032697,0.4445567727088928,12.361792,40.93830108642578,43.13959503173828,-75.2853075924962,134.51705932617188,671.7166713470176,0.351496,0.10444406419992447,86.47367858886719,53.03919497288191,48.78861999511719
"(3, 0, 1, 1, 3, 3)",26.19152263929095,1.787820816040039,5.265472,109.7403793334961,15.6971435546875,-69.64061240722089,184.626953125,701.2031690720615,0.164456,0.01267002522945404,213.1053466796875,54.35009948101658,49.49443435668945
"(0, 3, 0, 0, 2, 4)",16.832422285696726,0.008603442460298538,12.361792,3.6806771755218506,-0.054623961448669434,-189.75255102398313,134.43035888671875,652.2086879803472,0.351496,0.20748288929462433,7.170975685119629,55.69394086769275,205.4297332763672
"(0, 2, 0, 0, 3, 2)",39.064431641576725,0.01394071988761425,20.994112,10.197568893432617,1.5157299041748047,-69.33027629454446,184.8894500732422,692.6207167016613,0.594536,0.044289231300354004,22.57632827758789,81.70671411835345,152.50279235839844
"(0, 4, 4, 1, 0, 2)",12.592187635763338,0.009243590757250786,11.593792,3.4889237880706787,0.08157825469970703,-1416.2998148107717,83.2184829711914,609.2799132850579,0.323496,0.1655261516571045,8.367086410522461,51.56944418776847,121.16617584228516
"(2, 1, 0, 0, 4, 2)",8.929003209950165,0.029678868129849434,20.226112,13.945270538330078,3.6848878860473633,-69.90619329907196,134.0184783935547,669.7909811652004,0.566536,0.13855601847171783,31.7490177154541,81.021557537761,83.90172576904297
"(0, 0, 2, 4, 3, 3)",16.769543652944154,0.1477581411600113,13.452352,39.069374084472656,18.96967315673828,-69.9660847754056,185.28854370117188,695.5558587234459,0.379496,0.1983257234096527,75.42227172851562,59.6915425768265,81.19779205322266
"(4, 3, 3, 3, 0, 0)",12.46818102706132,0.04381965473294258,5.588032,14.930222511291504,4.285647869110107,-80.50101587264965,185.04249572753906,685.7871535778946,0.164456,0.2051919400691986,39.20277404785156,51.89722797676812,109.83113861083984
"(4, 2, 2, 0, 1, 0)",20.92903406983388,0.09390351921319962,20.226112,22.5576114654541,10.224218368530273,-78.96415716862771,134.16261291503906,663.4141877713664,0.566536,0.04412468522787094,55.071327209472656,59.60940951528957,97.76519012451172
"(3, 3, 4, 2, 2, 3)",12.063404794696156,0.2537856996059418,23.497792,59.90019989013672,75.48408508300781,-69.47395338575369,287.0596923828125,724.5310696439468,0.650536,0.01596875488758087,109.86099243164062,86.47579061317094,119.4468994140625
"(0, 3, 4, 1, 2, 0)",10.045121166735653,0.09610292315483093,12.361792,17.534645080566406,4.730658531188965,-73.46476590666802,134.1273956298828,666.2286857862766,0.351496,0.15659596025943756,38.705589294433594,54.454089309300755,79.89437103271484
"(4, 2, 4, 3, 3, 4)",13.089987581358656,0.08116018772125244,14.097472,26.140155792236328,14.839117050170898,-172.50804692656283,185.21473693847656,683.2071764496953,0.379496,0.04237883538007736,51.609344482421875,57.775386763529816,133.18226623535156
"(2, 3, 2, 4, 3, 3)",16.953380317016315,3.82723331451416,23.497792,144.5867156982422,134.5821533203125,-69.00834947247785,287.2320251464844,726.8922205818207,0.650536,-0.03796752542257309,323.89068603515625,79.43228647735573,110.97563171386719
"(0, 2, 3, 3, 1, 4)",15.382193389804268,0.3535957336425781,13.452352,50.47971725463867,22.83051300048828,-72.20448711323883,184.98916625976562,693.0994831688868,0.379496,0.07124310731887817,105.83767700195312,56.67860487154163,67.41607666015625
"(2, 1, 1, 4, 3, 3)",25.588600419161285,6.324427604675293,13.452352,161.97802734375,919.520263671875,-69.79008688818294,184.92005920410156,696.885352972003,0.379496,0.014554666355252266,286.370849609375,74.73689858111135,56.24260711669922
"(4, 3, 2, 2, 1, 0)",14.730844855212233,0.31672224402427673,21.316672,46.59379196166992,24.373958587646484,-71.76023038644729,185.24118041992188,692.9910209259241,0.594536,-0.012318708933889866,89.02116394042969,61.21339217143748,84.61341094970703
"(4, 1, 2, 4, 4, 2)",14.185635747176645,0.13032793998718262,20.871232,28.353052139282227,4.8123626708984375,-193.21514943117324,134.276123046875,659.0916185481703,0.566536,0.16444459557533264,68.20243835449219,59.491700626525954,104.25930786132812
"(2, 4, 0, 4, 3, 3)",15.909516162742984,0.03089987486600876,13.774912,13.743896484375,4.060264587402344,-70.80451832920144,185.10653686523438,693.3517415136347,0.379496,0.17277076840400696,30.45467758178711,76.09434296087197,110.93512725830078
"(3, 1, 0, 4, 2, 4)",28.158713640868353,0.022857869043946266,12.684352,11.190288543701172,3.4093289375305176,-69.48040054892161,134.12924194335938,671.062011017875,0.351496,0.11200191080570221,27.398515701293945,66.86722006941648,68.51274871826172
"(3, 3, 0, 1, 2, 3)",23.617451910456452,0.026645537465810776,14.220352,17.48936653137207,7.662384510040283,-69.07292415120274,235.91659545898438,714.113411740654,0.407496,0.09398974478244781,35.7481689453125,69.80198022991507,112.70355987548828
"(2, 1, 0, 4, 0, 2)",16.300013320169278,0.04913666099309921,20.226112,14.752436637878418,3.594050407409668,-74.02630723680682,133.99423217773438,665.704746453157,0.566536,0.0026510171592235565,31.272579193115234,80.81444226528727,80.73575592041016
"(3, 0, 1, 4, 4, 0)",17.7898742262373,0.01756763644516468,3.729472,7.878371715545654,3.5464959144592285,-84.91397030885607,82.90612030029297,625.1282363216059,0.108456,0.11368738859891891,17.590896606445312,46.44684628632283,53.49833679199219
"(3, 1, 4, 1, 3, 1)",27.061299228716727,0.1323324739933014,4.497472,26.612531661987305,23.528045654296875,-69.17731497929456,134.15570068359375,670.8158113235345,0.136456,0.18549270927906036,49.17178726196289,51.750289927393055,42.70111846923828
"(3, 2, 1, 2, 1, 4)",14.766474266873892,3.3532652854919434,21.316672,155.30535888671875,81.16323852539062,-82.97947078654803,185.20863342285156,691.8938399122765,0.594536,0.09312005341053009,232.77084350585938,68.87445441420024,70.41835021972656
"(4, 4, 1, 4, 2, 4)",15.436553739274453,0.013770615682005882,12.238912,3.4174089431762695,-0.05422782897949219,-1455.083450271934,83.17255401611328,603.5245064104288,0.323496,0.20587360858917236,6.947844505310059,51.540238153157546,122.52690124511719
"(3, 0, 4, 4, 0, 0)",17.058635821496523,0.005217476282268763,3.729472,2.8066587448120117,-0.04600632190704346,-129.00914083089214,82.86811828613281,615.205620041651,0.108456,0.013445966877043247,5.557356834411621,48.496370086931385,114.11891174316406
"(0, 0, 3, 2, 2, 2)",39.50076680950656,0.13810648024082184,29.948992,53.29195022583008,13.174602508544922,-70.10614818235639,236.0843048095703,712.4495874764599,0.837576,0.14416129887104034,99.74771118164062,83.07886503152844,123.7612533569336
"(2, 1, 3, 0, 0, 0)",24.913453026123815,0.18473777174949646,12.039232,30.41798210144043,26.063671112060547,-69.42339512262323,134.2647247314453,672.6975310233125,0.351496,0.09138157963752747,68.68677520751953,61.281123379297625,66.32576751708984
"(2, 1, 0, 3, 4, 3)",15.41353339930417,0.08260467648506165,13.452352,19.717098236083984,21.285490036010742,-69.92385364800296,185.06578063964844,695.0724925314993,0.379496,0.09884776920080185,42.05616760253906,82.49347707989043,80.09783172607422
"(4, 2, 0, 2, 4, 4)",14.810845487274607,0.015502816066145897,20.871232,5.763993740081787,0.14771294593811035,-396.437688057894,134.209228515625,649.9722924067654,0.566536,0.14985492825508118,10.479337692260742,60.36728035747173,213.90541076660156
"(0, 4, 3, 1, 0, 3)",17.180669813840662,0.009480876848101616,4.497472,7.440595626831055,2.5048117637634277,-75.49725626147801,134.57492065429688,666.7142114185219,0.136456,-0.017870193347334862,17.4366455078125,46.627686811733916,85.98897552490234
"(3, 1, 3, 4, 2, 2)",28.632623282866195,1.6064895391464233,22.407232,75.69890594482422,55.071868896484375,-69.85793606533636,235.5717315673828,712.5673055183947,0.622536,0.042334865778684616,166.06100463867188,75.50946737557854,85.49092102050781
"(4, 4, 4, 1, 3, 3)",12.365264394508918,0.06478845328092575,5.142592,16.354494094848633,6.141114234924316,-254.3887735699799,134.34393310546875,659.3953791448483,0.136456,-0.03985127434134483,42.81523513793945,46.59056721126807,82.61433410644531
"(3, 3, 0, 4, 3, 0)",13.999436687209522,0.015450171194970608,5.588032,10.048439979553223,1.214558720588684,-68.85534943424578,184.787841796875,692.9051548879402,0.164456,0.1167253702878952,24.62751007080078,58.87221381436551,94.38613891601562
