,net,embeddings_0,embeddings_1,embeddings_2,embeddings_3,embeddings_4,embeddings_5,embeddings_6,embeddings_7,embeddings_8,embeddings_9,embeddings_10,embeddings_11,embeddings_12,embeddings_13,embeddings_14,embeddings_15
6756,"(0, 0, 4, 1, 2, 2)",-0.21180042624473572,-0.2584407329559326,-0.2075078934431076,0.34073159098625183,-0.2273198962211609,-0.09762488305568695,0.05770714581012726,-0.4725300967693329,0.38891881704330444,0.07966548204421997,-0.10677578300237656,0.4775737524032593,0.11294722557067871,-0.41124916076660156,0.5591708421707153,0.1709221601486206
6757,"(2, 2, 1, 4, 1, 2)",-0.20650827884674072,-0.30122464895248413,-0.20493768155574799,0.29461610317230225,-0.22497235238552094,0.06634462624788284,0.15259596705436707,-0.8724732398986816,0.3878619968891144,0.01961904764175415,0.1612391471862793,0.32319748401641846,-0.029390424489974976,-0.14697498083114624,0.42266422510147095,0.2167043536901474
6761,"(2, 2, 0, 3, 1, 2)",-0.06516532599925995,-0.23970112204551697,-0.16708281636238098,0.48610109090805054,-0.20009395480155945,0.12099829316139221,0.2768405079841614,-0.6168443560600281,0.3039630651473999,0.15261629223823547,0.14621970057487488,0.26939839124679565,0.25766807794570923,-0.25689271092414856,0.5342230796813965,0.2619588077068329
6762,"(3, 1, 4, 3, 2, 2)",-0.21901005506515503,-0.37732940912246704,-0.26320135593414307,0.3047240972518921,-0.4243004024028778,0.19738757610321045,0.31059500575065613,-0.5115984082221985,0.30544230341911316,0.31742459535598755,0.13386127352714539,0.23646727204322815,0.28092554211616516,-0.151044100522995,0.2411200851202011,0.420754075050354
6764,"(3, 0, 4, 3, 3, 0)",-0.39593616127967834,-0.42917290329933167,-0.20464101433753967,0.4044419229030609,-0.27117887139320374,-0.17837367951869965,0.22845444083213806,0.068199023604393,0.20365174114704132,0.41867247223854065,0.21996602416038513,0.11898393929004669,0.5052292346954346,-0.6586042642593384,0.2785881757736206,0.44035857915878296
6767,"(4, 1, 3, 0, 1, 2)",-0.27769607305526733,-0.35028359293937683,-0.2839130461215973,0.2977478504180908,-0.292929470539093,-0.1286485195159912,0.009399309754371643,-0.5383701324462891,0.3214453458786011,0.25586581230163574,0.11621515452861786,0.23722676932811737,0.10736072808504105,-0.3486682176589966,0.33479568362236023,0.28409096598625183
6769,"(3, 0, 2, 0, 1, 0)",-0.177724689245224,-0.17343050241470337,-0.28725433349609375,0.48850780725479126,-0.11163720488548279,-0.2565864622592926,0.0784580186009407,-0.28328731656074524,0.2591108977794647,0.26881295442581177,-0.0006807297468185425,0.2229892909526825,0.43179887533187866,-0.6178387403488159,0.546109139919281,0.2636404037475586
6771,"(4, 4, 4, 3, 1, 4)",-0.674909770488739,-0.6841075420379639,-0.21243856847286224,0.08162371814250946,-0.35057342052459717,-0.17677748203277588,0.06365233659744263,-0.37269705533981323,0.2631775140762329,0.12588295340538025,0.36966073513031006,0.26819679141044617,-0.07489743083715439,-0.3471143841743469,0.059765614569187164,0.2286749631166458
6773,"(0, 4, 1, 4, 0, 3)",-0.40141862630844116,-0.3815942108631134,-0.31201112270355225,0.17571589350700378,-0.2644795775413513,-0.32168710231781006,0.04052051156759262,-0.1570277363061905,0.27995747327804565,0.269667387008667,0.042181022465229034,0.28915417194366455,0.22916579246520996,-0.6044229865074158,0.3602912425994873,0.2928677201271057
6774,"(4, 1, 2, 2, 4, 0)",-0.4085007905960083,-0.3912621736526489,-0.2523394823074341,0.25516146421432495,-0.14387187361717224,-0.08126834034919739,0.08557124435901642,-0.5282527208328247,0.43704211711883545,0.016024231910705566,0.06703805923461914,0.4416736364364624,0.0067781805992126465,-0.3323642313480377,0.4045122265815735,0.21267402172088623
6775,"(3, 3, 3, 3, 1, 2)",-0.15820875763893127,-0.38979506492614746,-0.10594683885574341,0.4441049098968506,-0.5154139995574951,0.14986416697502136,0.26480451226234436,-0.42677757143974304,0.12354454398155212,0.5349864959716797,0.35090070962905884,-0.011937841773033142,0.40763771533966064,-0.2558794915676117,0.15483829379081726,0.4921414256095886
6777,"(0, 4, 3, 0, 4, 3)",-0.48721253871917725,-0.4466654360294342,-0.20366062223911285,0.28629475831985474,-0.29846441745758057,-0.17704778909683228,0.10348092019557953,-0.017716199159622192,0.23856136202812195,0.28270256519317627,0.07956375181674957,0.3289799094200134,0.33034253120422363,-0.5736304521560669,0.2796923816204071,0.3271925747394562
6778,"(4, 2, 4, 1, 4, 2)",-0.49081578850746155,-0.5576585531234741,-0.09244266152381897,0.17328359186649323,-0.2710990607738495,0.02124052494764328,0.08500692993402481,-0.622664749622345,0.4101327955722809,-0.044028282165527344,0.1743474155664444,0.4856654703617096,-0.14034047722816467,-0.20331279933452606,0.31997543573379517,0.22919157147407532
6780,"(4, 3, 0, 0, 2, 4)",-0.39380741119384766,-0.44302237033843994,-0.14766667783260345,0.3066219687461853,-0.20333290100097656,-0.08697779476642609,0.12153229117393494,-0.2136003077030182,0.3219849765300751,0.13293150067329407,0.12958234548568726,0.4021126329898834,0.2008797526359558,-0.4968826174736023,0.4162987172603607,0.2507345676422119
6782,"(0, 3, 0, 1, 2, 3)",-0.10136294364929199,-0.23402908444404602,-0.2063799351453781,0.43957772850990295,-0.23933011293411255,-0.16028441488742828,0.11898168921470642,-0.36731404066085815,0.238801047205925,0.4164413511753082,0.10426729917526245,0.13496221601963043,0.43718284368515015,-0.4912504553794861,0.4538390040397644,0.4362114369869232
6783,"(3, 2, 3, 3, 4, 0)",-0.34500300884246826,-0.4440530240535736,-0.04096005856990814,0.43843579292297363,-0.4086786210536957,0.08435617387294769,0.26124632358551025,-0.18339912593364716,0.1995517611503601,0.38899871706962585,0.2246716320514679,0.1788044422864914,0.36990803480148315,-0.4639088809490204,0.277987003326416,0.3568980097770691
6785,"(2, 1, 0, 1, 4, 1)",-0.20898067951202393,-0.265852689743042,-0.43194836378097534,0.2269601821899414,-0.17275474965572357,-0.38386261463165283,-0.044479161500930786,-0.7714129686355591,0.3071143627166748,0.183648943901062,0.06821990013122559,0.19923865795135498,0.06749510765075684,-0.2706332206726074,0.358975350856781,0.2250375896692276
6786,"(4, 2, 0, 0, 4, 2)",-0.4116820693016052,-0.42472270131111145,-0.10189688950777054,0.34380653500556946,-0.11678855121135712,-0.04658937454223633,0.11587414145469666,-0.3101711869239807,0.4038398563861847,-0.04540532827377319,0.0473371297121048,0.5142820477485657,0.11221779882907867,-0.4531123638153076,0.5635667443275452,0.1451701521873474
6788,"(3, 0, 1, 2, 4, 2)",-0.2835494577884674,-0.3636366128921509,-0.1908569484949112,0.40558773279190063,-0.19727462530136108,-0.03211946785449982,0.19125331938266754,-0.49023351073265076,0.33940672874450684,0.13168281316757202,0.16275939345359802,0.3071553409099579,0.25532835721969604,-0.3050779700279236,0.43032318353652954,0.28971970081329346
6789,"(4, 4, 0, 2, 2, 4)",-0.4884682297706604,-0.571261465549469,-0.1432720571756363,0.14666865766048431,-0.17220507562160492,0.03173208236694336,0.2523317039012909,-0.36563098430633545,0.43093621730804443,-0.05870059132575989,0.11351415514945984,0.5898861885070801,-0.03579838573932648,-0.3486812114715576,0.4522852599620819,0.14753219485282898
6790,"(0, 4, 2, 2, 4, 0)",-0.36949294805526733,-0.3424159288406372,-0.1562790423631668,0.33150023221969604,-0.05325809121131897,-0.06220431625843048,0.06944424659013748,-0.3358774781227112,0.40218740701675415,-0.015558123588562012,0.03200243413448334,0.537835955619812,0.11315475404262543,-0.4377405047416687,0.5597649812698364,0.20204642415046692
6791,"(2, 4, 4, 3, 0, 3)",-0.4076995253562927,-0.5192861557006836,-0.10773076117038727,0.33793753385543823,-0.3639964163303375,0.06608804315328598,0.27761733531951904,-0.17285321652889252,0.23905789852142334,0.25920113921165466,0.21947889029979706,0.340551495552063,0.2911984324455261,-0.40768229961395264,0.2834332287311554,0.3856518268585205
6793,"(3, 4, 2, 3, 3, 0)",-0.29505810141563416,-0.4055602550506592,-0.13588908314704895,0.4139394760131836,-0.3456924855709076,0.11648783087730408,0.32090508937835693,-0.13885201513767242,0.24643513560295105,0.4083532392978668,0.2513790726661682,0.14731241762638092,0.42094579339027405,-0.43779805302619934,0.26448988914489746,0.5443330407142639
6795,"(0, 4, 1, 0, 2, 0)",-0.2663537263870239,-0.18458402156829834,-0.2810830771923065,0.32334691286087036,-0.039658889174461365,-0.3790741562843323,-0.040835022926330566,-0.2960498034954071,0.386386513710022,0.11775478720664978,-0.05280497670173645,0.35489773750305176,0.1994190216064453,-0.6130170822143555,0.6167879700660706,0.22031226754188538
6796,"(0, 0, 2, 3, 4, 4)",-0.4468013048171997,-0.43275195360183716,-0.20472005009651184,0.3120778203010559,-0.2569829523563385,-0.12829312682151794,0.2090674191713333,-0.1879059076309204,0.22912943363189697,0.15257689356803894,0.04060553014278412,0.4582643210887909,0.23802244663238525,-0.520256519317627,0.4112994968891144,0.12138766050338745
6798,"(0, 0, 0, 3, 2, 3)",-0.1601613610982895,-0.2696128189563751,-0.11206578463315964,0.5074031949043274,-0.20138396322727203,-0.10499349236488342,0.20670002698898315,-0.11836966127157211,0.1987660676240921,0.37083983421325684,0.08276905119419098,0.22154021263122559,0.5214235186576843,-0.6663687229156494,0.5609532594680786,0.34503373503685
6799,"(2, 2, 4, 1, 3, 2)",-0.2092614769935608,-0.3394138216972351,-0.14909277856349945,0.36794182658195496,-0.30556535720825195,0.21140438318252563,0.2798706889152527,-0.6824724674224854,0.3215842545032501,0.13544264435768127,0.14887550473213196,0.34735172986984253,0.099411740899086,-0.1418704241514206,0.3959173560142517,0.28310900926589966
6802,"(2, 1, 2, 0, 3, 0)",-0.1193295270204544,-0.1830461323261261,-0.2042967677116394,0.5133827924728394,-0.12115690112113953,-0.04364113137125969,0.11762401461601257,-0.4971509277820587,0.34072595834732056,0.17454726994037628,0.08384095132350922,0.24590054154396057,0.32999879121780396,-0.43062877655029297,0.581714391708374,0.29578107595443726
6804,"(4, 0, 2, 1, 2, 0)",-0.2698102593421936,-0.29720932245254517,-0.2388247698545456,0.33963271975517273,-0.12841515243053436,-0.22045448422431946,0.07155360281467438,-0.4058825373649597,0.3981804847717285,0.099051833152771,-0.0029814019799232483,0.41903162002563477,0.1285805106163025,-0.48914843797683716,0.5375526547431946,0.16902419924736023
6806,"(0, 0, 4, 0, 4, 0)",-0.5014692544937134,-0.3744681775569916,-0.18132516741752625,0.3351389765739441,-0.047658681869506836,-0.4360617399215698,-0.02060575783252716,0.037216052412986755,0.3181101083755493,0.05272394418716431,-0.0039827823638916016,0.4590766727924347,0.15319791436195374,-0.8084102272987366,0.5916417837142944,0.07106760144233704
6807,"(3, 3, 0, 2, 3, 2)",-0.14015895128250122,-0.3205028176307678,-0.183278888463974,0.555268406867981,-0.30763790011405945,0.19879664480686188,0.40382760763168335,-0.34430861473083496,0.1859811544418335,0.28412413597106934,0.21560610830783844,0.1929895430803299,0.5026554465293884,-0.29008492827415466,0.4296116530895233,0.3835912346839905
6808,"(4, 2, 0, 3, 4, 3)",-0.5150011777877808,-0.5842549204826355,-0.23250794410705566,0.2460484802722931,-0.295538067817688,-0.009356983006000519,0.2982248365879059,-0.1921950876712799,0.2823825478553772,0.1759650707244873,0.2419491410255432,0.3010386824607849,0.30655229091644287,-0.40967631340026855,0.23548120260238647,0.33945515751838684
6810,"(4, 0, 3, 2, 3, 2)",-0.3019498586654663,-0.43374162912368774,-0.09961061179637909,0.44851410388946533,-0.2774277925491333,0.13430514931678772,0.2708549499511719,-0.3650984764099121,0.2897104322910309,0.16052372753620148,0.21564272046089172,0.33981990814208984,0.34132662415504456,-0.33760136365890503,0.3915897607803345,0.35289251804351807
6811,"(0, 3, 2, 0, 1, 4)",-0.317808598279953,-0.294584184885025,-0.33639276027679443,0.3555504381656647,-0.14737141132354736,-0.2500471770763397,0.12368250638246536,-0.3497622013092041,0.25548967719078064,0.19500648975372314,0.08211252093315125,0.29596570134162903,0.30433031916618347,-0.4986945390701294,0.4325259327888489,0.25798916816711426
6813,"(0, 2, 3, 0, 3, 0)",-0.18620581924915314,-0.22411489486694336,-0.16680487990379333,0.5440938472747803,-0.11995238065719604,-0.12748226523399353,0.19753462076187134,-0.13228502869606018,0.2313692569732666,0.2605269253253937,0.10213488340377808,0.20648139715194702,0.4728970229625702,-0.63667893409729,0.5674909949302673,0.29066240787506104
6814,"(4, 1, 4, 4, 3, 0)",-0.5664239525794983,-0.5415240526199341,-0.25979557633399963,0.13451814651489258,-0.3409017324447632,-0.20795294642448425,0.012225642800331116,-0.27419838309288025,0.30699291825294495,0.1592329889535904,0.15629267692565918,0.30972129106521606,0.007065773010253906,-0.4699288010597229,0.22246679663658142,0.2124781310558319
6815,"(3, 1, 2, 4, 1, 2)",-0.22836065292358398,-0.3424798846244812,-0.22721637785434723,0.3045792877674103,-0.36550402641296387,0.05291588976979256,0.10174508392810822,-0.6792025566101074,0.31451210379600525,0.22798597812652588,0.18094784021377563,0.25767403841018677,0.10731032490730286,-0.17420555651187897,0.2594744563102722,0.3405044674873352
6817,"(0, 4, 3, 2, 1, 2)",-0.2301676869392395,-0.333080917596817,-0.15840546786785126,0.4004894495010376,-0.15889230370521545,0.058376193046569824,0.1541702002286911,-0.5743958950042725,0.3714746832847595,0.11925238370895386,0.18508750200271606,0.31668758392333984,0.19198422133922577,-0.3163307309150696,0.4601585268974304,0.35586097836494446
6820,"(4, 4, 2, 4, 0, 4)",-0.6712819933891296,-0.6093418598175049,-0.22075985372066498,0.06210628151893616,-0.16680097579956055,-0.15741237998008728,0.21611246466636658,-0.2509968876838684,0.3189743161201477,-0.062273770570755005,0.16195103526115417,0.5636715292930603,-0.08721065521240234,-0.42732349038124084,0.31766659021377563,0.11840420216321945
6821,"(0, 4, 4, 3, 2, 4)",-0.5556119680404663,-0.5672092437744141,-0.038120318204164505,0.19677306711673737,-0.27504247426986694,-0.03928455710411072,0.11131464689970016,-0.22034044563770294,0.3569060266017914,0.1064482033252716,0.17160749435424805,0.44735708832740784,0.08122774958610535,-0.44917696714401245,0.31900453567504883,0.32051265239715576
6824,"(4, 4, 1, 1, 4, 0)",-0.5225297212600708,-0.500453531742096,-0.39023101329803467,0.000578027218580246,-0.3055769205093384,-0.43181484937667847,-0.07203002274036407,-0.4200337827205658,0.3377331495285034,0.13115394115447998,0.09809602797031403,0.3397461175918579,-0.07092303037643433,-0.46156978607177734,0.21533645689487457,0.10787101089954376
6826,"(3, 3, 1, 4, 0, 2)",-0.3064878582954407,-0.41333258152008057,-0.22226983308792114,0.3447190523147583,-0.34379908442497253,-0.053577981889247894,0.1654333919286728,-0.34463173151016235,0.23695242404937744,0.3095680773258209,0.14298012852668762,0.23985999822616577,0.2663649916648865,-0.36849284172058105,0.3544628620147705,0.30127066373825073
6828,"(3, 2, 4, 4, 3, 0)",-0.4806140065193176,-0.524573802947998,-0.14724767208099365,0.33722972869873047,-0.284699410200119,0.011958714574575424,0.26410746574401855,-0.16491226851940155,0.2541731894016266,0.20579078793525696,0.21606463193893433,0.31569838523864746,0.25379860401153564,-0.4566687345504761,0.2996687889099121,0.31797492504119873
6829,"(4, 2, 2, 2, 3, 2)",-0.1850256323814392,-0.3693307638168335,-0.012466832995414734,0.4664279818534851,-0.2952686548233032,0.40638262033462524,0.2988211512565613,-0.7001450061798096,0.3132573068141937,0.01124882698059082,0.19425904750823975,0.43206551671028137,0.14330671727657318,-0.09782230854034424,0.4514729380607605,0.30140018463134766
6832,"(3, 2, 3, 2, 1, 0)",-0.13685449957847595,-0.26467233896255493,-0.17028415203094482,0.5040066242218018,-0.3008519411087036,0.06226496398448944,0.1754882037639618,-0.5138130187988281,0.25040918588638306,0.28490081429481506,0.13616320490837097,0.1869920790195465,0.3603038191795349,-0.3280031085014343,0.41004204750061035,0.306172639131546
6833,"(2, 1, 3, 4, 0, 0)",-0.3131842315196991,-0.3149135112762451,-0.29127687215805054,0.3414459526538849,-0.22992581129074097,-0.13435164093971252,0.04296977072954178,-0.3553934693336487,0.3448379933834076,0.18147258460521698,0.012030601501464844,0.292654424905777,0.2602444887161255,-0.4747465252876282,0.406801700592041,0.27797359228134155
6834,"(2, 4, 2, 0, 0, 4)",-0.3975754976272583,-0.40930891036987305,-0.08319024741649628,0.29140856862068176,-0.1271905153989792,-0.042148031294345856,0.194569393992424,-0.3265051543712616,0.37321963906288147,-0.03755664825439453,0.021469473838806152,0.569261908531189,0.05740245431661606,-0.4615650475025177,0.5804431438446045,0.13601550459861755
6836,"(4, 1, 0, 3, 3, 4)",-0.4620572626590729,-0.5198689699172974,-0.3677404224872589,0.1670345962047577,-0.33966171741485596,-0.18084079027175903,0.09547238796949387,-0.3082684278488159,0.2847708761692047,0.2989366948604584,0.21129029989242554,0.19742633402347565,0.1874566376209259,-0.3952402174472809,0.1554265320301056,0.34263864159584045
6837,"(2, 2, 3, 3, 3, 4)",-0.2992773652076721,-0.4753042161464691,-0.05958295613527298,0.377171128988266,-0.4193592965602875,0.3000797927379608,0.3114093244075775,-0.38521522283554077,0.3028094172477722,0.31451892852783203,0.2937566041946411,0.22440603375434875,0.2588709592819214,-0.22997954487800598,0.2075902372598648,0.4550042152404785
6838,"(2, 2, 1, 4, 4, 3)",-0.3913746476173401,-0.4771465063095093,-0.1899724006652832,0.1633417010307312,-0.317263126373291,0.08234085142612457,0.23469391465187073,-0.47683948278427124,0.3885401487350464,0.17219598591327667,0.1951819658279419,0.3440336585044861,0.0346752405166626,-0.2562847137451172,0.26345422863960266,0.3373818099498749
6841,"(4, 1, 1, 3, 4, 0)",-0.4694039225578308,-0.4496455788612366,-0.3010232448577881,0.15568912029266357,-0.3343534767627716,-0.3097522258758545,-0.07395796477794647,-0.3716067969799042,0.34918662905693054,0.25716716051101685,0.10381277650594711,0.20893248915672302,0.049889981746673584,-0.4854319989681244,0.20301924645900726,0.2635592818260193
6842,"(3, 1, 0, 0, 0, 2)",-0.14866241812705994,-0.165432408452034,-0.232308492064476,0.46647730469703674,-0.15578407049179077,-0.178081214427948,0.00455513596534729,-0.2881926894187927,0.3127506971359253,0.2659664750099182,-0.004501134157180786,0.21547579765319824,0.3476983606815338,-0.5478236675262451,0.5323562622070312,0.3279264569282532
6843,"(3, 3, 2, 4, 1, 2)",-0.2550446689128876,-0.3916686177253723,-0.18557879328727722,0.3549611270427704,-0.3987502157688141,0.10082553327083588,0.21949854493141174,-0.5696055293083191,0.21782729029655457,0.26299571990966797,0.2287670373916626,0.2788424491882324,0.21514001488685608,-0.19858013093471527,0.26779305934906006,0.3517243266105652
6844,"(4, 2, 3, 2, 4, 2)",-0.415727436542511,-0.5355864763259888,-0.07342798262834549,0.3492007553577423,-0.2620256841182709,0.2945665121078491,0.3169092535972595,-0.5495424866676331,0.3345634937286377,0.01839667558670044,0.22929048538208008,0.44875937700271606,0.10159580409526825,-0.13964834809303284,0.35516393184661865,0.2826302945613861
6845,"(3, 2, 1, 0, 0, 3)",-0.14535802602767944,-0.22168704867362976,-0.22241300344467163,0.4310961961746216,-0.21462634205818176,-0.0949917584657669,0.13562846183776855,-0.3195056915283203,0.2507295608520508,0.38898754119873047,0.10354721546173096,0.10673260688781738,0.38846638798713684,-0.47840169072151184,0.427100270986557,0.38851743936538696
6846,"(0, 3, 4, 2, 0, 0)",-0.3101469874382019,-0.3138193190097809,-0.2193422019481659,0.424564927816391,-0.13810260593891144,-0.18564505875110626,0.1717398315668106,-0.061867475509643555,0.2530544400215149,0.17298950254917145,0.007209286093711853,0.36837416887283325,0.3823450207710266,-0.6236903667449951,0.5586732625961304,0.2523472309112549
6847,"(4, 4, 0, 0, 0, 0)",-0.442363440990448,-0.29760512709617615,-0.1497194766998291,0.2705191373825073,-0.09191106259822845,-0.4574824869632721,-0.11344051361083984,0.06133881211280823,0.3188053071498871,0.10456734895706177,-0.05502265691757202,0.4336072504520416,0.16790248453617096,-0.84372878074646,0.5759698748588562,0.07544773817062378
6848,"(2, 2, 1, 0, 1, 4)",-0.2544362246990204,-0.26910632848739624,-0.24344897270202637,0.29423558712005615,-0.22155487537384033,-0.129010409116745,0.019280821084976196,-0.6876927018165588,0.35253167152404785,0.10962486267089844,0.0787384957075119,0.32174497842788696,0.03319673240184784,-0.3189394772052765,0.4212767779827118,0.18127888441085815
6850,"(3, 4, 3, 4, 3, 0)",-0.5005502700805664,-0.556847095489502,-0.10619204491376877,0.31202077865600586,-0.42827340960502625,-0.04424643516540527,0.17864124476909637,-0.03620903193950653,0.18867714703083038,0.37947213649749756,0.29999861121177673,0.14970937371253967,0.3413284420967102,-0.512262225151062,0.15696462988853455,0.40573981404304504
6852,"(4, 2, 2, 1, 0, 0)",-0.25569838285446167,-0.2932230830192566,-0.25699323415756226,0.33836063742637634,-0.1818598210811615,-0.16675499081611633,0.09439484775066376,-0.4620392918586731,0.3438225984573364,0.07598671317100525,-0.031656332314014435,0.438063383102417,0.1277032196521759,-0.4395078718662262,0.5472708940505981,0.13788937032222748
6853,"(3, 0, 0, 2, 0, 3)",-0.15871866047382355,-0.2581161856651306,-0.16357570886611938,0.4682350158691406,-0.2523958683013916,-0.02623702585697174,0.2108628898859024,-0.16275295615196228,0.2675696909427643,0.35298362374305725,0.051148489117622375,0.20903509855270386,0.47982609272003174,-0.5289214849472046,0.463620662689209,0.37307146191596985
6855,"(0, 0, 1, 4, 2, 3)",-0.27070504426956177,-0.31204572319984436,-0.2458377182483673,0.29631781578063965,-0.2430943250656128,-0.2047116458415985,0.15701299905776978,-0.2977466881275177,0.2855991721153259,0.25843897461891174,0.0033858567476272583,0.307317316532135,0.24735602736473083,-0.5342232584953308,0.46192067861557007,0.2548673152923584
6856,"(0, 2, 3, 1, 4, 3)",-0.26929134130477905,-0.34296151995658875,-0.19976726174354553,0.3099249601364136,-0.3094038665294647,-0.10897421836853027,0.1742137372493744,-0.4707127809524536,0.26110875606536865,0.31240114569664,0.11990651488304138,0.20558592677116394,0.27233707904815674,-0.39343494176864624,0.31520915031433105,0.4080183804035187
6857,"(2, 3, 1, 4, 0, 4)",-0.4369683265686035,-0.47399765253067017,-0.19053591787815094,0.19961610436439514,-0.2737661302089691,-0.1005677878856659,0.06907123327255249,-0.33005252480506897,0.38010671734809875,0.17142505943775177,0.13680392503738403,0.37791717052459717,0.1451205611228943,-0.4211968183517456,0.33548855781555176,0.3348322808742523
6858,"(4, 4, 0, 4, 3, 3)",-0.626451849937439,-0.6313537955284119,-0.303081214427948,0.10830648988485336,-0.38061413168907166,-0.12781859934329987,0.23618312180042267,-0.06843379139900208,0.19135046005249023,0.20793072879314423,0.2190435528755188,0.322672039270401,0.1821206659078598,-0.45206618309020996,0.19307789206504822,0.2170407921075821
6859,"(3, 2, 2, 4, 4, 2)",-0.30571916699409485,-0.43439844250679016,0.013084594160318375,0.30767375230789185,-0.3080628514289856,0.29013964533805847,0.24491339921951294,-0.5174421072006226,0.35929760336875916,0.06880797445774078,0.17689485847949982,0.4584754705429077,0.0697045624256134,-0.1968522071838379,0.3765382766723633,0.3512936234474182
6861,"(0, 0, 0, 2, 0, 3)",-0.1515183448791504,-0.18418537080287933,-0.09460970759391785,0.472475528717041,-0.1297926902770996,-0.19569090008735657,0.05745977163314819,-0.08809927105903625,0.30439403653144836,0.24822703003883362,-0.03422664850950241,0.30010542273521423,0.41689532995224,-0.7088119983673096,0.640586256980896,0.28722336888313293
6863,"(4, 0, 0, 2, 1, 0)",-0.28793027997016907,-0.23814184963703156,-0.21216928958892822,0.35172781348228455,-0.11006338894367218,-0.34090548753738403,-0.08704055845737457,-0.31787851452827454,0.3758009076118469,0.12251549959182739,-0.04384613037109375,0.39988282322883606,0.1719743311405182,-0.6087262630462646,0.5795668363571167,0.15715137124061584
6864,"(0, 0, 2, 1, 3, 0)",-0.14823123812675476,-0.17345212399959564,-0.318496435880661,0.47119858860969543,-0.1003873199224472,-0.3163013458251953,0.152300626039505,-0.3090992271900177,0.23628848791122437,0.24522121250629425,0.003697991371154785,0.2806394100189209,0.385586142539978,-0.6265701651573181,0.6230302453041077,0.16312342882156372
6865,"(0, 2, 0, 4, 1, 3)",-0.26998037099838257,-0.33398208022117615,-0.1662156879901886,0.3251590430736542,-0.16573894023895264,-0.20142611861228943,0.10105519741773605,-0.33181577920913696,0.30534130334854126,0.22468684613704681,0.16346414387226105,0.2530374526977539,0.21277588605880737,-0.5192966461181641,0.4589822590351105,0.3219301104545593
6866,"(0, 3, 3, 4, 3, 2)",-0.3150167763233185,-0.4248103201389313,-0.06355462223291397,0.4260950982570648,-0.40343528985977173,0.06251204758882523,0.12252162396907806,-0.20809024572372437,0.1873668134212494,0.30279839038848877,0.1870691478252411,0.26180604100227356,0.3882905840873718,-0.3926546275615692,0.3122684955596924,0.4029639959335327
6869,"(3, 1, 1, 2, 3, 0)",-0.14334619045257568,-0.245496928691864,-0.3159380555152893,0.4435364603996277,-0.2664960026741028,-0.11913484334945679,0.0982939749956131,-0.5419066548347473,0.27244657278060913,0.3831137716770172,0.15601477026939392,0.013486996293067932,0.39755356311798096,-0.359465092420578,0.3438737988471985,0.4520527124404907
6870,"(3, 2, 4, 0, 0, 3)",-0.35002264380455017,-0.41408413648605347,-0.1423487365245819,0.40784668922424316,-0.23668962717056274,-0.044021669775247574,0.2375575304031372,-0.08433730900287628,0.22838374972343445,0.29325902462005615,0.17923130095005035,0.24419355392456055,0.3852851688861847,-0.5408482551574707,0.3808332085609436,0.3657950460910797
6871,"(4, 4, 4, 2, 1, 3)",-0.4645254909992218,-0.576636791229248,-0.13984498381614685,0.17680047452449799,-0.32080724835395813,-0.018833890557289124,0.09389311820268631,-0.5002395510673523,0.30662262439727783,0.13904765248298645,0.32320156693458557,0.3097764849662781,-0.037562549114227295,-0.2673625349998474,0.19730143249034882,0.28624773025512695
6872,"(4, 4, 2, 3, 2, 2)",-0.3097618818283081,-0.4146711230278015,-0.07454492151737213,0.3150516152381897,-0.3781668543815613,0.2975306212902069,0.25275689363479614,-0.49733564257621765,0.3400467038154602,0.07351022958755493,0.11118386685848236,0.5079659819602966,0.08791409432888031,-0.16603371500968933,0.3363112211227417,0.2943040728569031
6874,"(2, 4, 1, 4, 3, 0)",-0.39633604884147644,-0.398271381855011,-0.21224400401115417,0.28569987416267395,-0.22456535696983337,-0.0995112881064415,0.1609739065170288,-0.42110881209373474,0.3043331801891327,0.1285671591758728,0.18079409003257751,0.28818967938423157,0.16592511534690857,-0.41950708627700806,0.3651144504547119,0.2279011309146881
6875,"(0, 0, 1, 0, 4, 0)",-0.3502187728881836,-0.21487262845039368,-0.29271388053894043,0.3320957124233246,0.0006474852561950684,-0.6090185046195984,-0.09431549161672592,-0.09989945590496063,0.3310432434082031,0.13576552271842957,-0.031892143189907074,0.29681622982025146,0.23706749081611633,-0.8162004351615906,0.6094340085983276,0.14267581701278687
6877,"(0, 4, 4, 2, 4, 2)",-0.49143850803375244,-0.5085196495056152,-0.11597955226898193,0.2628017067909241,-0.128333181142807,0.0457535982131958,0.16844908893108368,-0.35356879234313965,0.390878826379776,-0.10176146030426025,0.16076791286468506,0.5736538171768188,0.009380161762237549,-0.32008564472198486,0.44200754165649414,0.21192127466201782
6878,"(0, 4, 1, 3, 0, 2)",-0.28196483850479126,-0.3001199960708618,-0.26089030504226685,0.34315210580825806,-0.1953130066394806,-0.21369585394859314,0.08166036754846573,-0.3264477252960205,0.29328295588493347,0.21254879236221313,0.03631196171045303,0.2861984670162201,0.30077624320983887,-0.5262773633003235,0.47177207469940186,0.3168611228466034
6880,"(3, 3, 1, 3, 2, 0)",-0.1690342128276825,-0.31953659653663635,-0.257445752620697,0.42619720101356506,-0.3698575794696808,-0.045562226325273514,0.2147519290447235,-0.32353833317756653,0.176460862159729,0.49523890018463135,0.13557162880897522,0.08873048424720764,0.4327254593372345,-0.3813104033470154,0.3165227174758911,0.3865525424480438
